HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
11, Singapore,15.4,13.6,16.1,15.1,23.1,17.6,18.7,20.9,21.8,22.7,22.2,28.6,24.4,28.3
39, Slovakia,..,0.9,7.5,6.2,2.3,5.5,1.9,1,-0.4,1.7,5.3,4.4,2.4,2.2
22, Slovenia,..,0.7,0.7,2.7,0.7,1.7,0.1,0.2,2,4,3.2,2.5,2.8,2.6
151, Solomon Islands,3.5,0.4,0.5,0.1,24.4,12.9,2.2,4.7,1.8,2.8,3,3.3,1.8,2.1
.., Somalia,0.6,..,..,..,..,..,..,..,..,..,..,..,..,..
114, South Africa,-0.1,0.8,0.7,2.5,1,1,1.2,2.2,1.7,0.5,0.7,0.6,1.5,1.3
185, South Sudan,..,..,..,..,..,..,1.3,-4.3,0,0,..,..,..,..
25, Spain,2.6,1.3,6.8,2.3,2.6,1.8,1.6,3.5,2.4,1.9,3.6,1.9,3.5,1.3
72, Sri Lanka,0.5,0.4,1.1,1.1,0.8,1.5,1.4,1.3,1.1,0.8,1.1,1.6,1.8,..
170, Sudan,-0.3,0.1,3.2,5.9,3.3,3,4.4,2.9,1.9,2.3,2.1,2.3,4.4,..
97, Suriname,-19.8,-3,-10.3,1.6,-5.7,3.3,3.4,3.6,-1.1,3.8,7.4,3,3.8,1.8
7, Sweden,0.8,5.6,8.7,5.3,0.1,1.2,0.8,0.2,-1.5,2,3,4.9,-0.3,4.6
2, Switzerland,2.1,1.2,8.5,0.7,3,3,6,-3.6,3,16.2,14.6,19,-10.8,-2.6
151, Syrian Arab Republic,0.3,0.9,1.4,1.7,..,..,..,..,..,..,..,..,..,..
125, Tajikistan,..,0.8,2.7,2.4,1.7,2.2,3.2,3.4,3.6,5.8,3.5,2.6,2.9,2.6
163, Tanzania (United Republic of),0,2.3,3.5,5.1,5.7,3.5,4.5,4.6,2.8,3.2,1.7,1.8,1.8,..
79, Thailand,2.9,1.2,2.7,4.3,4.3,0.7,3.2,3.8,1.2,2.2,0.7,1.8,2.6,1.2
141, Timor-Leste,..,..,..,0.2,3.4,4.7,3.5,4,2.3,2.7,0.3,0.4,3.1,4.5
167, Togo,1.1,-0.6,3.5,4.2,3.6,18.8,3.1,4.2,1.2,6.2,-1,1.8,-3.4,..
104, Tonga,0.1,0.5,4.6,2.3,1.3,1.8,-0.2,1.4,3,1.5,1.4,-1.3,3.3,..
67, Trinidad and Tobago,2.2,5.6,8.3,5.9,2.5,0.2,-7.4,-4.1,2.4,0.7,-0.1,-2,-2.9,..
95, Tunisia,0.6,1.5,3.5,2.2,3,0.9,3.5,2.3,2.2,2.2,1.5,2,2.5,..
54, Turkey,0.5,0.5,0.4,2,1.2,1.9,1.6,1.4,1.4,2.2,1.6,1.3,1.7,1.1
111, Turkmenistan,..,9.4,4.5,5.2,16.1,11.6,8.9,7.3,8.8,8.5,6.2,5.5,4.9,..
.., Tuvalu,..,..,..,-0.1,1.4,-0.3,3.5,0.9,0.8,0.8,0.8,0.7,0.7,..
159, Uganda,-0.1,2.1,2.6,4.2,2.1,3.2,4.5,3.8,3.3,2.3,2.2,2.6,3.2,3.7
74, Ukraine,..,0.6,1.9,9.1,4.7,4.4,4.7,2.5,0.6,3.4,3.7,2.5,1.9,2
31, United Arab Emirates,-0.2,0.6,-0.5,6,3,2,2.6,2.5,2.7,2.4,2.7,2.7,2.5,..
13, United Kingdom,3.8,2.2,9.9,10,2.7,1,1.7,2,1.9,1.5,12.1,4.5,2.8,1
17, United States,1.2,0.9,3.4,1.1,1.8,1.7,1.5,1.7,1.4,2.8,2.6,1.8,1.3,1.5
55, Uruguay,0.4,0.8,1.2,4.8,5.4,5.6,11.8,1.3,6.7,4.5,-0.4,4.5,2,1.3
106, Uzbekistan,..,-0.2,0.5,1.3,3.5,2.9,0.9,0.9,1.1,1.3,2,3,1.2,3.9
140, Vanuatu,8.3,13.3,7.4,3.4,9,7.7,7.7,7.4,1.6,4.1,5.5,4.3,4.1,..
113, Venezuela (Bolivarian Republic of),0.9,1.3,4,1.7,0.4,1.9,1.3,0.6,0.2,..,..,..,..,..
117, Viet Nam,2.8,8.6,4.2,3.4,6.9,5.5,5.4,5.2,4.9,6.1,6.1,6.3,6.3,..
179, Yemen,-2.3,-5.1,0.1,-1.8,0.6,-1.6,0,-0.3,-0.5,0,-2,-1.1,-1,..
146, Zambia,6.2,2.8,3.4,4.3,8.5,4.7,6.8,7.5,5.6,7.5,3.2,4.3,1.5,2.1
150, Zimbabwe,-0.1,1.7,0.3,1.8,1,2.4,2,2,2.4,2,1.7,1.1,3.1,..
36, Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..
70, Cuba,..,..,..,..,..,..,..,..,..,..,..,..,..,..
