HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
175, Guinea-Bissau,47,46.8,54.9,41.3,50.1,56.6,41.2,44.1,51.6,59.8,57.8,60.8,57.8,57
122, Guyana,142.6,213.3,206.8,194.4,100.8,111.8,119.2,108.8,96.2,82.7,82.4,86.7,82.6,79.1
170, Haiti,46.4,37.8,46.1,57,80.1,76.4,70.1,70.3,71.3,70.6,73.3,75.3,75.5,74.3
132, Honduras,71,102.4,120.4,136.5,109.4,122.2,121.2,116.3,113,107.3,99.8,102.3,102.6,96.6
4," Hong Kong, China (SAR)",226,256.9,247.7,342.7,404.8,421.9,430.6,442.6,426,389.4,371.8,376.8,376.9,352.8
40, Hungary,..,78.4,137.4,127.6,158.2,167.1,165.9,164.2,168.5,168,165.6,167,165.5,163
4, Iceland,65,66.4,71.3,72.6,94.1,101.8,104.3,99.3,97,96.5,89,88.1,92,85.9
131, India,15.5,22.9,26.9,42,49.3,55.6,55.8,53.8,48.9,41.9,40.1,40.7,43.4,40
107, Indonesia,52.9,54,71.4,64,46.7,50.2,49.6,48.6,48.1,41.9,37.4,39.4,43,37.3
70, Iran (Islamic Republic of),37.1,35.1,41.3,54.4,43.8,43.2,47.4,50.3,44.6,39,43.2,48.8,..,..
123, Iraq,15.1,0,125.3,115.7,73.5,72.2,73.5,75.7,78.3,76.8,72,73.6,79.9,76.4
2, Ireland,104.9,135.9,175.1,148.3,189.4,188.8,191.5,188.5,202,215.1,226,220,211.5,239.2
19, Israel,64.3,62.7,71.2,81.7,67.6,70.8,72,65.6,62.8,59.4,57.8,56.2,58.5,..
29, Italy,36.3,45.7,50.4,49.3,52,55.1,55.7,54.9,55.3,56.4,55.4,58.6,60.5,60.1
101, Jamaica,99.9,107.7,89.5,90.5,80.9,83.8,82,83.3,84.8,76.1,76.5,83.5,89,89
19, Japan,19.7,16.7,19.8,26.5,28.6,30.4,30.6,34.1,37.5,35.6,31.5,34.6,36.8,..
102, Jordan,149.5,122.9,108.8,144.9,115.7,119.8,118.8,112.7,111.5,96.7,90.1,91.5,90.2,87.6
51, Kazakhstan,..,82.5,105.7,97.8,74.1,73.1,73.7,65.4,65,53,60.3,56.8,63.5,64.4
143, Kenya,57,71.7,53.3,64.5,54.2,60.4,57.8,53.1,51.3,44.2,37.7,37.4,36.1,33.4
134, Kiribati,138.1,124.3,105,125.6,90.8,100.8,104.6,105.8,116.1,123,128.8,119.6,98.4,..
23, Korea (Republic of),50.8,52.5,66.1,68.3,91.4,105.6,105.5,98,90.6,79.1,73.6,77.1,78.7,76.7
64, Kuwait,103,94.3,86.6,92.2,97,99.1,101,97.6,100,98.7,96.2,97.8,100.5,..
120, Kyrgyzstan,78.7,71.8,89.4,95.1,133.2,136.2,139.7,134,125.1,111,105.8,100.6,98.9,103.1
137, Lao People's Democratic Republic,35.8,60.6,68.8,71.8,84.7,91.7,98.2,98.2,99.1,85.8,75.1,..,..,..
37, Latvia,..,74.1,81.8,100.9,108.6,120.5,126.8,124.1,124.4,122.3,119.8,124.1,123.2,119.7
92, Lebanon,117.9,73.1,50.1,92.8,95.1,102.1,88.5,86.1,79.8,71.8,67.6,68.3,68.2,63.6
165, Lesotho,..,..,..,..,147.8,147.3,147.3,130.4,123.3,129,133.1,135.7,143.1,134.6
175, Liberia,..,..,70.3,270.4,111.8,116.3,122.2,131,137,126,121.7,123,120.3,127.5
105, Libya,70.8,51.6,45.3,90.9,107.7,99.6,114.4,135.3,138.9,114.2,70.2,89.7,92.8,118.3
34, Lithuania,..,84.9,83.3,114.9,130.3,148.8,156.2,156.1,142.9,138.6,134.4,144.8,149.3,150.6
23, Luxembourg,182.9,184.6,272,297.8,316.2,323.4,341.9,349.2,392.8,408.4,390.7,400.1,387.1,381.5
164, Madagascar,32.4,45.4,42.8,59.1,57.9,56.5,52.7,56.4,62,61.2,60.8,65.3,62.5,59.8
174, Malawi,57.2,78.5,60.9,57.4,57.6,48.8,67.9,78.3,73.3,64.9,77.9,65.3,69,66.6
62, Malaysia,146.9,192.1,220.4,203.9,157.9,154.9,147.8,142.7,138.3,131.4,126.9,133.2,130.5,123.1
95, Maldives,168.1,..,..,..,143,170.8,160.5,161.1,163.7,143.9,144.9,144,146.2,135.7
184, Mali,46.6,56.2,55.4,54.1,58,53.9,59.1,64.8,60.6,63.6,63.8,58,59.8,57.2
28, Malta,164.5,254,261.2,210.9,307.4,318.6,326,307.7,285.4,298.8,290.2,278.2,268.8,261
117, Marshall Islands,..,106.9,129.5,122.3,147.1,150.9,154.7,158,148,135.9,114.3,122.9,125.7,..
